seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
2844,2026.05.14 05:33:01,2026.05.14 08:03:01,EXIT_SL,XAUUSD,M3,500,SELL,FULLTGT,DAY,0,4687.08,4697.11,4697.11,10.03,1.00,10.03,4677.05,4667.02,4656.99,4646.97,4636.94,0.12,0.12,0.00,4697.16,0.00,-1.01,-121.80,4692.31,4691.89,4693.20,4691.37,4691.48,-0.315,4.14,21.81,57.49,50.97,-0.15,-1.11,0.96,4693.84,4696.06,1349,1373,71.4,0.0,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.34,-1.00,25767.30,25767.30,stopped at the initial SL (x1.00 of usual)
2845,2026.05.14 05:48:00,2026.05.14 08:18:00,SKIP,XAUUSD,M3,500,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4692.12,4692.23,4693.18,4693.44,4692.76,-0.241,3.96,23.23,41.17,48.21,-0.18,-0.10,-0.07,4693.81,4686.86,1387,1272,0.0,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25767.30,25767.30,already positioned that way
2846,2026.05.14 07:24:00,2026.05.14 09:54:00,SKIP,XAUUSD,M3,500,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4682.14,4681.81,4684.99,4680.42,4681.09,-0.922,3.45,34.06,61.83,49.19,-0.72,-2.77,2.04,4690.63,4689.03,522,880,57.1,28.6,8,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25767.30,25767.30,outside the killzone window
2847,2026.05.14 08:30:00,2026.05.14 11:00:00,SKIP,XAUUSD,M3,500,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4697.81,4697.98,4694.67,4698.83,4698.40,1.348,2.46,39.82,42.06,48.44,1.09,3.12,-2.04,4692.44,4693.74,664,827,14.3,71.4,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25767.30,25767.30,already positioned that way
2848,2026.05.14 08:33:00,2026.05.14 11:03:00,ENTRY,XAUUSD,M3,502,BUY,FULLTGT,DAY,0,4700.64,4695.01,4695.01,5.63,1.00,5.63,4706.27,4711.89,4717.52,4723.14,4728.77,0.22,0.22,0.22,4700.64,0.00,0.00,0.00,4698.35,4698.21,4694.89,4697.81,4697.98,1.178,2.81,38.21,55.99,48.44,1.18,2.72,-1.54,4692.52,4700.52,1882,845,71.4,28.6,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25766.53,25763.89,KZ=LONDON; KZR=Asia L @ 4670.12 314 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2849,2026.05.14 08:45:00,2026.05.14 11:15:00,FLIP,XAUUSD,M3,502,BUY,FULLTGT,DAY,0,4700.64,4695.01,4695.01,5.63,1.00,5.63,4706.27,4711.89,4717.52,4723.14,4728.77,0.22,0.00,0.00,4697.46,0.00,-0.57,0.00,4698.17,4698.17,4695.37,4698.34,4698.24,0.920,3.04,31.46,49.77,52.53,0.71,1.38,-0.67,4692.73,4697.46,994,877,28.6,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.16,-0.68,25766.53,25696.57,opposite signal before SL/target | BUY -> SELL | closing trade 502
2850,2026.05.14 08:45:00,2026.05.14 11:15:00,EXIT_FLIP,XAUUSD,M3,502,BUY,FULLTGT,DAY,0,4700.64,4695.01,4695.01,5.63,1.00,5.63,4706.27,4711.89,4717.52,4723.14,4728.77,0.22,0.22,0.00,4697.46,0.00,-0.57,0.00,4698.17,4698.17,4695.37,4698.34,4698.24,0.920,3.04,31.46,49.77,52.53,0.71,1.38,-0.67,4692.73,4697.46,994,877,28.6,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.16,-0.68,25695.80,25695.80,FLIP exit
2851,2026.05.14 08:45:00,2026.05.14 11:15:00,EXIT_OTHER,XAUUSD,M3,502,BUY,FULLTGT,DAY,0,4700.64,4695.01,4695.01,5.63,1.00,5.63,4706.27,4711.89,4717.52,4723.14,4728.77,0.22,0.22,0.00,4697.46,0.00,-0.57,-71.50,4698.17,4698.17,4695.37,4698.34,4698.24,0.920,3.04,31.46,49.77,52.53,0.71,1.38,-0.67,4692.73,4697.46,994,877,28.6,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.16,-0.68,25695.80,25695.80,FLIP exit
2852,2026.05.14 08:45:00,2026.05.14 11:15:00,ENTRY,XAUUSD,M3,504,SELL,FULLTGT,DAY,502,4697.46,4703.54,4703.54,6.08,1.00,6.08,4691.38,4685.29,4679.21,4673.12,4667.04,0.21,0.21,0.21,4697.46,0.00,0.00,0.00,4698.17,4698.17,4695.37,4698.34,4698.24,0.920,3.04,31.46,49.77,52.53,0.71,1.38,-0.67,4692.73,4697.46,994,877,28.6,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25695.06,25692.54,KZ=LONDON; KZR=Asia L @ 4670.12 318 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 502
2853,2026.05.14 08:48:00,2026.05.14 11:18:00,FLIP,XAUUSD,M3,504,SELL,FULLTGT,DAY,0,4697.46,4703.54,4703.54,6.08,1.00,6.08,4691.38,4685.29,4679.21,4673.12,4667.04,0.21,0.00,0.00,4700.01,0.00,-0.42,0.00,4698.52,4698.33,4695.55,4698.17,4698.17,0.843,3.30,27.27,54.77,52.53,0.78,1.17,-0.38,4692.82,4699.93,1894,942,85.7,14.3,8,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,-0.98,25695.06,25641.51,opposite signal before SL/target | SELL -> BUY | closing trade 504
2854,2026.05.14 08:48:00,2026.05.14 11:18:00,EXIT_FLIP,XAUUSD,M3,504,SELL,FULLTGT,DAY,0,4697.46,4703.54,4703.54,6.08,1.00,6.08,4691.38,4685.29,4679.21,4673.12,4667.04,0.21,0.21,0.00,4700.01,0.00,-0.42,0.00,4698.52,4698.33,4695.55,4698.17,4698.17,0.843,3.30,27.27,54.77,52.53,0.78,1.17,-0.38,4692.82,4699.93,1894,942,85.7,14.3,8,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,-0.98,25640.77,25640.77,FLIP exit
2855,2026.05.14 08:48:00,2026.05.14 11:18:00,EXIT_OTHER,XAUUSD,M3,504,SELL,FULLTGT,DAY,0,4697.46,4703.54,4703.54,6.08,1.00,6.08,4691.38,4685.29,4679.21,4673.12,4667.04,0.21,0.21,0.00,4700.01,0.00,-0.42,-55.03,4698.52,4698.33,4695.55,4698.17,4698.17,0.843,3.30,27.27,54.77,52.53,0.78,1.17,-0.38,4692.82,4699.93,1894,942,85.7,14.3,8,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,-0.98,25640.77,25640.77,FLIP exit
2856,2026.05.14 08:48:00,2026.05.14 11:18:00,ENTRY,XAUUSD,M3,506,BUY,FULLTGT,DAY,504,4700.01,4693.41,4693.41,6.60,1.00,6.60,4706.61,4713.20,4719.80,4726.39,4732.99,0.19,0.19,0.19,4700.01,0.00,0.00,0.00,4698.52,4698.33,4695.55,4698.17,4698.17,0.843,3.30,27.27,54.77,52.53,0.78,1.17,-0.38,4692.82,4699.93,1894,942,85.7,14.3,8,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25640.10,25638.58,KZ=LONDON; KZR=Asia L @ 4670.12 319 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 504
2857,2026.05.14 08:59:33,2026.05.14 11:29:33,EXIT_SL,XAUUSD,M3,506,BUY,FULLTGT,DAY,504,4700.01,4693.41,4693.41,6.60,1.00,6.60,4706.61,4713.20,4719.80,4726.39,4732.99,0.19,0.19,0.00,4693.40,0.00,-1.00,-126.93,4698.53,4698.43,4695.92,4699.10,4698.65,0.734,3.42,20.96,46.36,53.49,0.59,0.88,-0.28,4692.98,4696.24,1438,1015,42.9,42.9,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.29,-0.99,25513.84,25513.84,stopped at the initial SL (x1.00 of usual)
2858,2026.05.14 09:00:00,2026.05.14 11:30:00,ENTRY,XAUUSD,M3,508,SELL,FULLTGT,DAY,0,4689.68,4697.62,4697.62,7.94,1.00,7.94,4681.74,4673.80,4665.86,4657.93,4649.99,0.16,0.16,0.16,4689.68,0.00,0.00,0.00,4696.76,4697.63,4695.67,4698.53,4698.43,0.494,3.97,23.64,36.17,42.65,-0.16,0.73,-0.89,4692.97,4689.68,1562,1057,0.0,85.7,16,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25513.28,25510.72,KZ=LONDON; KZR=Asia L @ 4670.12 323 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2859,2026.05.14 09:44:43,2026.05.14 12:14:43,EXIT_SL,XAUUSD,M3,508,SELL,FULLTGT,DAY,0,4689.68,4697.62,4697.62,7.94,1.00,7.94,4681.74,4673.80,4665.86,4657.93,4649.99,0.16,0.16,0.00,4698.02,0.00,-1.05,-134.56,4692.45,4693.21,4693.81,4692.33,4693.24,-0.175,3.40,24.54,48.59,50.84,-1.03,-1.74,0.71,4692.75,4692.92,981,1245,42.9,28.6,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.45,-1.00,25379.28,25379.28,stopped at the initial SL (x1.00 of usual)
2860,2026.05.14 09:45:00,2026.05.14 12:15:00,SKIP,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4693.75,4693.73,4694.01,4692.45,4693.21,-0.078,3.56,26.30,59.05,56.85,-0.44,-1.53,1.09,4692.78,4698.94,999,1245,85.7,0.0,11,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,quality filter
2861,2026.05.14 11:00:00,2026.05.14 13:30:00,SKIP,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4701.17,4701.46,4699.12,4703.16,4702.29,0.411,5.71,29.90,40.82,42.82,0.67,2.85,-2.18,4694.31,4693.18,2073,1359,0.0,100.0,11,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2862,2026.05.14 11:30:00,2026.05.14 14:00:00,SKIP,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4700.86,4700.75,4699.43,4700.29,4700.51,0.269,4.89,16.73,53.82,55.04,0.21,-0.11,0.31,4694.61,4703.16,1362,1356,85.7,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2863,2026.05.14 11:45:00,2026.05.14 14:15:00,SKIP,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4701.08,4701.10,4699.88,4702.10,4701.51,0.327,3.74,19.17,44.00,45.96,0.18,0.28,-0.10,4694.81,4696.99,1213,1282,14.3,57.1,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2864,2026.05.14 12:51:00,2026.05.14 15:21:00,SKIP,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4695.77,4695.69,4696.86,4694.70,4695.25,-0.354,3.31,25.16,58.88,55.51,-0.48,-1.52,1.04,4694.78,4700.07,1409,1040,100.0,0.0,11,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2865,2026.05.14 13:33:00,2026.05.14 16:03:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4697.19,4697.27,4697.40,4697.51,4697.40,-0.043,3.19,12.47,46.96,50.97,0.03,0.51,-0.48,4695.01,4695.92,801,1155,28.6,42.9,7,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2866,2026.05.14 14:12:00,2026.05.14 16:42:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4696.19,4696.16,4696.64,4695.79,4695.99,-0.170,2.84,20.94,54.34,51.74,-0.13,-0.57,0.44,4695.03,4697.82,975,1124,71.4,0.0,8,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2867,2026.05.14 14:24:00,2026.05.14 16:54:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4695.68,4695.95,4696.48,4696.25,4696.20,-0.187,2.85,16.89,43.09,47.35,-0.29,-0.26,-0.03,4695.04,4693.41,738,1036,0.0,71.4,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2868,2026.05.14 14:48:00,2026.05.14 17:18:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4695.52,4695.33,4695.93,4694.68,4694.97,-0.201,3.00,26.03,57.75,49.21,-0.08,-0.65,0.57,4695.01,4698.88,974,1004,71.4,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2869,2026.05.14 16:21:00,2026.05.14 18:51:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4700.20,4701.02,4699.95,4702.11,4701.87,0.213,5.04,20.07,39.27,43.42,-0.21,0.83,-1.04,4695.93,4692.54,2450,1600,0.0,85.7,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2870,2026.05.14 17:21:00,2026.05.14 19:51:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4689.37,4689.32,4692.63,4687.21,4688.45,-0.420,7.88,25.77,58.60,52.33,-1.22,-3.57,2.35,4694.31,4698.01,2106,2881,85.7,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2871,2026.05.14 17:45:00,2026.05.14 20:15:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4689.56,4689.71,4691.98,4690.19,4689.98,-0.439,5.19,15.78,45.94,45.52,-0.54,-0.51,-0.03,4694.17,4687.02,1847,2751,0.0,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2872,2026.05.14 20:09:00,2026.05.14 22:39:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4679.03,4678.82,4681.59,4678.50,4678.59,-0.942,2.94,25.93,54.00,50.12,-0.51,-1.74,1.23,4692.30,4681.12,1347,1290,71.4,28.6,7,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2873,2026.05.14 21:00:00,2026.05.14 23:30:00,SKIP,XAUUSD,M3,508,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4679.30,4679.41,4680.65,4679.56,4679.53,-0.556,2.22,16.96,46.20,45.95,-0.12,0.01,-0.13,4691.82,4678.27,776,1142,0.0,71.4,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,outside the entry window
2874,2026.05.15 01:00:00,2026.05.15 03:30:00,DAY_SUMMARY,XAUUSD,M3,508,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.79,-862.59,4650.73,4651.99,4658.22,4650.33,4651.95,-2.780,2.24,27.87,47.37,39.70,-2.28,-3.54,1.26,4689.11,4652.36,267,561,28.6,57.1,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25379.28,25379.28,2026.05.14 trades=8 W=0 L=8 gross_profit=0.00 gross_loss=862.59 net=-862.59 PF=0.00
2875,2026.05.15 01:12:00,2026.05.15 03:42:00,ENTRY,XAUUSD,M3,510,BUY,FULLTGT,DAY,0,4657.11,4649.99,4649.99,7.12,1.00,7.12,4664.23,4671.35,4678.47,4685.60,4692.72,0.17,0.17,0.17,4657.11,0.00,0.00,0.00,4653.37,4652.92,4657.71,4652.46,4652.50,-1.347,3.56,30.30,59.25,48.53,-0.66,-2.22,1.56,4654.52,4657.02,1163,661,85.7,14.3,9,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25378.68,25377.15,KZ=ASIA; KZR=NY L @ 4664.07 54 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2876,2026.05.15 02:29:49,2026.05.15 04:59:49,SL_MOVE,XAUUSD,M3,510,BUY,FULLTGT,DAY,0,4657.11,4649.99,4657.11,7.12,1.00,7.12,4664.23,4671.35,4678.47,4685.60,4692.72,0.17,0.00,0.17,4657.11,1.00,0.00,0.00,4660.14,4659.72,4659.39,4659.56,4659.44,0.136,2.39,37.94,57.87,47.25,0.77,1.39,-0.62,4657.89,4662.46,414,390,71.4,28.6,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.38,25378.68,25499.89,stop to breakeven
2877,2026.05.15 02:29:49,2026.05.15 04:59:49,TP1_REACHED,XAUUSD,M3,510,BUY,FULLTGT,DAY,0,4657.11,4649.99,4657.11,7.12,1.00,7.12,4664.23,4671.35,4678.47,4685.60,4692.72,0.17,0.00,0.17,4664.23,1.00,1.00,0.00,4660.14,4659.72,4659.39,4659.56,4659.44,0.136,2.39,37.94,57.87,47.25,0.77,1.39,-0.62,4657.89,4662.46,414,390,71.4,28.6,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.00,-0.38,25378.68,25499.89,full target: no partial booked
2878,2026.05.15 02:31:39,2026.05.15 05:01:39,EXIT_BE,XAUUSD,M3,510,BUY,FULLTGT,DAY,0,4657.11,4649.99,4657.11,7.12,1.00,7.12,4664.23,4671.35,4678.47,4685.60,4692.72,0.17,0.17,0.00,4656.98,0.00,-0.02,-3.41,4660.92,4660.11,4659.57,4660.14,4659.72,0.214,2.50,33.37,60.99,61.20,1.02,1.29,-0.26,4658.05,4664.04,489,393,85.7,14.3,12,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.17,-0.38,25375.87,25375.87,stopped at breakeven
2879,2026.05.15 02:36:00,2026.05.15 05:06:00,ENTRY,XAUUSD,M3,512,SELL,FULLTGT,DAY,0,4651.28,4658.54,4658.54,7.26,1.00,7.26,4644.02,4636.75,4629.49,4622.23,4614.97,0.17,0.17,0.17,4651.28,0.00,0.00,0.00,4658.16,4658.94,4659.10,4659.88,4659.71,-0.044,3.63,32.06,36.71,37.76,-0.19,0.90,-1.09,4657.68,4651.28,1239,456,0.0,100.0,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25375.27,25373.23,KZ=ASIA; KZR=NY L @ 4664.07 82 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2880,2026.05.15 03:01:58,2026.05.15 05:31:58,SL_MOVE,XAUUSD,M3,512,SELL,FULLTGT,DAY,0,4651.28,4658.54,4651.28,7.26,1.00,7.26,4644.02,4636.75,4629.49,4622.23,4614.97,0.17,0.00,0.17,4651.28,1.00,0.00,0.00,4653.69,4655.83,4657.50,4654.08,4656.20,-0.361,4.62,21.79,42.75,41.71,-1.80,-1.08,-0.72,4656.46,4652.16,903,653,14.3,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.89,-0.88,25375.27,25518.41,stop to breakeven
2881,2026.05.15 03:01:58,2026.05.15 05:31:58,TP1_REACHED,XAUUSD,M3,512,SELL,FULLTGT,DAY,0,4651.28,4658.54,4651.28,7.26,1.00,7.26,4644.02,4636.75,4629.49,4622.23,4614.97,0.17,0.00,0.17,4644.02,1.00,1.00,0.00,4653.69,4655.83,4657.50,4654.08,4656.20,-0.361,4.62,21.79,42.75,41.71,-1.80,-1.08,-0.72,4656.46,4652.16,903,653,14.3,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.89,-0.88,25375.27,25518.41,full target: no partial booked
2882,2026.05.15 03:03:16,2026.05.15 05:33:16,EXIT_BE,XAUUSD,M3,512,SELL,FULLTGT,DAY,0,4651.28,4658.54,4651.28,7.26,1.00,7.26,4644.02,4636.75,4629.49,4622.23,4614.97,0.17,0.17,0.00,4651.40,0.00,-0.02,-3.24,4652.85,4655.25,4657.18,4653.69,4655.83,-0.371,5.20,24.41,39.08,41.71,-2.06,-1.28,-0.77,4655.84,4649.48,2045,736,0.0,85.7,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,1.19,-0.88,25372.63,25372.63,stopped at breakeven
2883,2026.05.15 05:57:00,2026.05.15 08:27:00,SKIP,XAUUSD,M3,512,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4616.74,4616.03,4621.32,4615.36,4615.40,-1.117,4.74,17.28,57.25,50.46,-0.28,-1.70,1.42,4626.62,4622.29,1486,1776,57.1,14.3,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=0;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25372.63,25372.63,quality filter
2884,2026.05.15 06:21:00,2026.05.15 08:51:00,SKIP,XAUUSD,M3,512,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4616.06,4616.29,4620.07,4617.26,4616.80,-0.733,5.16,15.57,42.87,44.30,-0.35,0.05,-0.40,4626.02,4611.22,1526,1413,0.0,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25372.63,25372.63,already positioned that way
