seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
2425,2026.06.04 03:33:00,2026.06.04 06:03:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4452.45,4452.72,4448.97,4453.18,4453.04,0.854,4.39,41.80,45.58,52.05,0.86,2.70,-1.84,4447.28,4449.56,765,913,28.6,57.1,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2426,2026.06.04 04:06:00,2026.06.04 06:36:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4451.73,4451.38,4449.41,4450.53,4450.86,0.416,4.72,32.49,59.28,56.40,0.32,-0.43,0.75,4447.76,4456.54,1113,857,100.0,0.0,9,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,already positioned that way
2427,2026.06.04 05:30:00,2026.06.04 08:00:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4461.65,4461.77,4458.67,4461.90,4461.88,0.673,4.61,26.49,49.08,51.84,0.46,1.09,-0.63,4453.41,4460.69,462,929,28.6,57.1,5,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2428,2026.06.04 05:48:00,2026.06.04 08:18:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4462.48,4461.97,4459.38,4461.37,4461.47,0.669,3.87,25.76,58.53,53.88,0.61,0.32,0.29,4453.85,4466.93,694,835,85.7,0.0,5,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,already positioned that way
2429,2026.06.04 06:39:00,2026.06.04 09:09:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4468.19,4468.23,4464.88,4469.06,4468.59,1.100,3.05,34.37,44.16,53.25,0.74,2.11,-1.37,4456.19,4464.69,907,752,28.6,71.4,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2430,2026.06.04 07:15:00,2026.06.04 09:45:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4465.81,4465.71,4464.55,4464.46,4465.15,0.418,2.76,27.39,61.95,59.34,-0.10,-0.98,0.88,4456.70,4471.24,721,651,100.0,0.0,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the killzone window
2431,2026.06.04 08:27:00,2026.06.04 10:57:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4475.10,4475.36,4472.18,4476.00,4475.75,1.073,2.96,31.14,42.58,49.59,0.60,2.01,-1.41,4459.05,4471.50,458,542,14.3,71.4,10,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2432,2026.06.04 09:15:00,2026.06.04 11:45:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4473.45,4473.39,4472.41,4473.30,4473.32,0.285,3.43,24.34,51.50,52.23,-0.09,-0.77,0.68,4460.43,4474.02,812,745,71.4,14.3,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,already positioned that way
2433,2026.06.04 09:18:00,2026.06.04 11:48:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4472.67,4473.04,4472.30,4473.45,4473.39,0.211,3.52,23.59,42.56,52.23,-0.38,-0.72,0.34,4460.50,4469.58,831,769,42.9,42.9,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2434,2026.06.04 11:57:00,2026.06.04 14:27:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4463.01,4463.00,4464.77,4462.36,4462.73,-0.456,3.88,15.70,55.57,48.40,-0.38,-0.90,0.53,4461.96,4465.64,1024,1226,57.1,14.3,11,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2435,2026.06.04 13:27:00,2026.06.04 15:57:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4468.15,4468.18,4467.14,4468.94,4468.50,0.342,3.04,24.85,41.75,49.14,0.47,1.42,-0.95,4462.81,4464.99,1026,1089,14.3,57.1,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2436,2026.06.04 13:33:00,2026.06.04 16:03:00,SKIP,XAUUSD,M3,58,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4468.21,4468.20,4467.23,4468.03,4468.12,0.318,3.05,25.46,52.71,50.03,0.39,1.09,-0.70,4462.84,4468.92,687,1011,71.4,14.3,11,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2437,2026.06.04 17:00:00,2026.06.04 19:30:00,SKIP,XAUUSD,M3,58,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4504.40,4504.80,4499.47,4506.54,4505.69,0.945,5.63,25.13,39.47,45.46,0.74,2.42,-1.68,4474.19,4495.86,1706,1835,14.3,71.4,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2438,2026.06.04 18:57:00,2026.06.04 21:27:00,SKIP,XAUUSD,M3,58,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4475.26,4475.06,4480.32,4474.74,4474.83,-1.743,3.02,23.02,52.45,48.08,-1.13,-2.78,1.65,4474.78,4477.31,1097,1758,57.1,14.3,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2439,2026.06.04 20:15:00,2026.06.04 22:45:00,SKIP,XAUUSD,M3,58,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4480.11,4480.43,4480.82,4481.09,4480.85,-0.174,2.26,25.89,39.31,42.13,0.11,0.98,-0.87,4475.15,4476.19,1049,975,14.3,85.7,7,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2440,2026.06.04 21:24:00,2026.06.04 23:54:00,SKIP,XAUUSD,M3,58,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.56,4478.51,4479.18,4478.19,4478.36,-0.370,1.81,19.49,55.51,49.73,-0.09,-0.33,0.24,4475.27,4480.05,746,811,57.1,14.3,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2441,2026.06.04 21:33:00,2026.06.05 00:03:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.32,4478.45,4479.09,4478.81,4478.66,-0.339,1.89,20.70,42.73,47.92,-0.16,-0.20,0.04,4475.28,4476.36,724,740,28.6,42.9,10,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2442,2026.06.04 22:03:00,2026.06.05 00:33:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.14,4477.70,4478.34,4477.12,4477.25,-0.286,2.23,28.07,64.00,50.96,0.10,-0.69,0.79,4475.30,4482.21,837,625,100.0,0.0,11,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2443,2026.06.04 22:51:00,2026.06.05 01:21:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.35,4478.38,4478.48,4478.55,4478.46,-0.070,1.54,14.87,46.25,49.85,0.06,0.29,-0.23,4475.36,4477.54,791,552,14.3,71.4,11,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2444,2026.06.04 23:00:00,2026.06.05 01:30:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.70,4478.52,4478.53,4478.24,4478.32,-0.005,1.79,14.20,58.52,56.14,0.18,0.20,-0.02,4475.38,4480.54,1359,641,71.4,14.3,11,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2445,2026.06.04 23:21:00,2026.06.05 01:51:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4478.55,4478.62,4478.61,4478.75,4478.71,0.009,1.79,16.83,46.16,47.13,0.02,0.21,-0.19,4475.41,4477.73,300,598,14.3,57.1,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24899.74,24899.74,outside the entry window
2446,2026.06.05 01:24:00,2026.06.05 03:54:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4476.79,4476.60,4477.21,4476.33,4476.40,-0.257,2.38,28.81,59.89,54.15,-0.09,-0.67,0.58,4476.58,4478.62,455,350,100.0,0.0,10,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,already positioned that way
2447,2026.06.05 01:51:00,2026.06.05 04:21:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4476.63,4476.98,4477.31,4477.43,4477.34,-0.141,2.35,33.71,36.88,39.56,-0.20,0.33,-0.53,4477.32,4473.39,348,399,0.0,85.7,11,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,quality filter
2448,2026.06.05 03:54:00,2026.06.05 06:24:00,SKIP,XAUUSD,M3,58,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4462.39,4462.07,4465.49,4461.73,4461.77,-0.784,4.36,27.56,55.17,43.88,-0.58,-2.09,1.50,4465.04,4465.05,517,1064,71.4,14.3,7,1,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=1;BIAS=1,0.00,0.00,24899.74,24899.74,already positioned that way
2449,2026.06.05 04:03:00,2026.06.05 06:33:00,ENTRY,XAUUSD,M3,60,SELL,FULLTGT,DAY,0,4460.65,4469.70,4469.70,9.05,1.00,9.05,4451.60,4442.54,4433.49,4424.43,4415.38,0.13,0.13,0.13,4460.65,0.00,0.00,0.00,4461.70,4461.82,4464.99,4461.97,4461.94,-0.700,4.53,25.50,46.42,42.02,-0.66,-1.11,0.45,4464.45,4460.64,3124,1153,28.6,71.4,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24899.28,24897.72,KZ=ASIA; KZR=NY H @ 4540.76 1317 bars ago (high taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
2450,2026.06.05 04:05:11,2026.06.05 06:35:11,EXIT_SL,XAUUSD,M3,60,SELL,FULLTGT,DAY,0,4460.65,4469.70,4469.70,9.05,1.00,9.05,4451.60,4442.54,4433.49,4424.43,4415.38,0.13,0.13,0.00,4469.94,0.00,-1.03,-121.69,4461.70,4461.82,4464.99,4461.97,4461.94,-0.700,4.53,25.50,46.42,52.61,-0.66,-1.11,0.45,4464.45,4460.64,3124,1153,42.9,57.1,12,1,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.09,-1.00,24778.05,24778.05,stopped at the initial SL (x1.00 of usual)
2451,2026.06.05 04:06:00,2026.06.05 06:36:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4463.04,4462.42,4465.13,4461.70,4461.82,-0.552,4.90,22.12,59.51,52.61,-0.07,-0.85,0.78,4464.52,4468.39,1885,1181,85.7,0.0,10,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,quality filter
2452,2026.06.05 04:24:00,2026.06.05 06:54:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4461.35,4461.89,4464.33,4462.45,4462.39,-0.441,5.54,24.73,41.46,48.62,-0.61,-0.23,-0.38,4464.10,4456.93,1397,1213,0.0,85.7,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,already positioned that way
2453,2026.06.05 07:03:00,2026.06.05 09:33:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.71,4441.59,4445.37,4441.09,4441.33,-1.421,2.66,17.90,54.83,45.63,-0.62,-1.62,1.01,4453.91,4444.20,768,879,42.9,28.6,12,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2454,2026.06.05 07:12:00,2026.06.05 09:42:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.41,4441.50,4444.91,4441.73,4441.64,-1.264,2.70,14.46,45.46,42.62,-0.56,-1.01,0.45,4453.71,4440.12,573,797,14.3,57.1,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2455,2026.06.05 07:18:00,2026.06.05 09:48:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.91,4441.71,4444.74,4441.45,4441.51,-1.147,2.64,13.91,54.03,44.68,-0.27,-0.72,0.45,4453.53,4443.76,846,797,57.1,28.6,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2456,2026.06.05 07:21:00,2026.06.05 09:51:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.52,4441.55,4444.55,4441.91,4441.71,-1.097,2.73,12.28,45.71,40.52,-0.39,-0.59,0.20,4453.45,4439.96,772,785,14.3,57.1,8,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2457,2026.06.05 07:27:00,2026.06.05 09:57:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.71,4441.62,4444.35,4441.22,4441.41,-0.954,2.86,11.35,53.76,42.18,-0.25,-0.44,0.19,4453.30,4443.67,953,740,57.1,28.6,12,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2458,2026.06.05 07:30:00,2026.06.05 10:00:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.32,4441.45,4444.17,4441.71,4441.62,-0.881,3.08,11.78,46.03,41.78,-0.38,-0.41,0.04,4453.22,4439.77,750,726,14.3,71.4,5,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2459,2026.06.05 07:51:00,2026.06.05 10:21:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4441.25,4441.24,4443.37,4440.98,4441.13,-0.731,2.92,18.61,52.33,46.26,-0.21,-0.41,0.20,4452.81,4442.33,667,676,42.9,28.6,9,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,outside the killzone window
2460,2026.06.05 08:57:00,2026.06.05 11:27:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4444.29,4444.36,4444.37,4445.06,4444.67,-0.004,3.69,16.70,43.79,48.69,0.17,0.44,-0.27,4451.76,4441.25,994,926,0.0,85.7,12,1,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,24778.05,24778.05,already positioned that way
2461,2026.06.05 09:36:00,2026.06.05 12:06:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4442.58,4442.05,4442.82,4441.31,4441.49,-0.170,4.53,20.80,59.82,55.68,0.03,-1.25,1.28,4450.37,4447.65,888,1281,57.1,14.3,5,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,quality filter
2462,2026.06.05 12:12:00,2026.06.05 14:42:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4461.80,4462.08,4459.35,4462.47,4462.37,1.299,2.10,22.92,39.58,52.16,0.23,0.84,-0.61,4452.41,4459.13,397,568,28.6,42.9,8,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2463,2026.06.05 12:15:00,2026.06.05 14:45:00,SKIP,XAUUSD,M3,60,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4462.70,4462.46,4459.63,4461.80,4462.08,1.106,2.56,20.48,61.64,62.52,0.55,0.77,-0.22,4452.61,4466.30,3377,711,71.4,14.3,11,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2464,2026.06.05 13:42:00,2026.06.05 16:12:00,SKIP,XAUUSD,M3,60,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4464.40,4464.61,4463.24,4464.82,4464.79,0.768,1.78,21.56,44.26,49.32,0.04,0.44,-0.40,4453.53,4462.75,310,393,14.3,57.1,11,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2465,2026.06.05 13:51:00,2026.06.05 16:21:00,SKIP,XAUUSD,M3,60,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4465.28,4464.97,4463.55,4464.63,4464.68,0.666,2.13,22.32,59.30,57.71,0.35,0.34,0.01,4453.59,4467.87,481,364,85.7,0.0,11,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2466,2026.06.05 14:15:00,2026.06.05 16:45:00,SKIP,XAUUSD,M3,60,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4464.79,4465.01,4464.00,4465.64,4465.36,0.417,2.42,17.75,40.46,43.72,-0.01,0.35,-0.37,4453.77,4461.43,372,404,14.3,57.1,9,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2467,2026.06.05 14:39:00,2026.06.05 17:09:00,SKIP,XAUUSD,M3,60,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4465.09,4464.89,4464.17,4464.65,4464.69,0.269,2.68,15.33,55.74,52.53,0.13,-0.16,0.29,4454.00,4466.86,526,531,71.4,0.0,7,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
2468,2026.06.05 15:33:00,2026.06.05 18:03:00,SKIP,XAUUSD,M3,60,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4464.06,4465.69,4465.37,4467.38,4467.18,0.062,5.28,25.97,24.60,48.11,-0.90,0.69,-1.59,4454.79,4450.80,3787,969,0.0,100.0,10,1,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,24778.05,24778.05,outside the entry window
