seq,time_server,time_ist,event,symbol,tf,trade_id,direction,exit_mode,ist_session,flip_from,entry_price,init_sl,cur_sl,sl_distance,sl_factor,tp_unit,tp1,tp2,tp3,tp4,tp5,lots_initial,lots_event,lots_remaining,event_price,r_target,r_realized,profit,ema9,ema21,ema50,ema9_prev,ema21_prev,ema21_50_gap_atr,atr,adx,rsi,rsi_m5,macd_main,macd_signal,macd_hist,vwap,close,volume,vol_avg,bull_pct,bear_pct,spread_pts,qfilter_on,qf_flags,mfe_r,mae_r,balance,equity,note
1417,2026.03.25 01:00:00,2026.03.25 03:30:00,DAY_SUMMARY,XAUUSD,M5,356,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,243.94,4458.15,4437.03,4419.94,4454.10,4433.30,1.054,16.22,38.90,69.66,69.66,19.16,11.99,7.17,4392.14,4474.36,932,1223,85.7,0.0,7,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25833.15,25833.15,2026.03.24 trades=2 W=1 L=1 gross_profit=244.34 gross_loss=0.40 net=243.94 PF=610.85
1418,2026.03.25 06:25:00,2026.03.25 08:55:00,SKIP,XAUUSD,M5,356,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4580.14,4580.24,4558.63,4580.88,4580.55,2.807,7.70,28.10,49.87,49.87,3.20,7.16,-3.96,4547.95,4577.20,1008,1090,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=0;VWAP=0;BIAS=1,0.00,0.00,25833.15,25833.15,already positioned that way
1419,2026.03.25 10:30:00,2026.03.25 13:00:00,ENTRY,XAUUSD,M5,358,BUY,FULLTGT,DAY,0,4561.15,4549.26,4549.26,11.89,1.00,11.89,4573.04,4584.94,4596.83,4608.72,4620.61,0.10,0.10,0.10,4561.15,0.00,0.00,0.00,4555.14,4554.61,4557.46,4553.67,4553.97,-0.480,5.95,31.69,55.33,55.33,-1.11,-3.91,2.80,4552.17,4560.99,841,1013,85.7,0.0,9,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25832.80,25831.90,KZ=LONDON; KZR=Asia L @ 4320.30 597 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
1420,2026.03.25 10:35:39,2026.03.25 13:05:39,EXIT_SL,XAUUSD,M5,358,BUY,FULLTGT,DAY,0,4561.15,4549.26,4549.26,11.89,1.00,11.89,4573.04,4584.94,4596.83,4608.72,4620.61,0.10,0.10,0.00,4549.23,0.00,-1.00,-119.90,4555.11,4554.64,4557.36,4555.14,4554.61,-0.446,6.10,29.77,49.45,49.45,-0.98,-3.39,2.41,4552.20,4555.01,965,1007,42.9,42.9,8,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,-0.99,25713.25,25713.25,stopped at the initial SL (x1.00 of usual)
1421,2026.03.25 10:40:00,2026.03.25 13:10:00,ENTRY,XAUUSD,M5,360,SELL,FULLTGT,DAY,0,4546.90,4560.25,4560.25,13.35,1.00,13.35,4533.55,4520.21,4506.86,4493.52,4480.17,0.09,0.09,0.09,4546.90,0.00,0.00,0.00,4553.47,4553.94,4556.95,4555.11,4554.64,-0.451,6.67,28.00,42.80,42.80,-1.51,-2.95,1.44,4552.17,4546.90,1098,1006,14.3,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25712.93,25712.21,KZ=LONDON; KZR=Asia L @ 4320.30 599 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
1422,2026.03.25 11:15:27,2026.03.25 13:45:27,EXIT_SL,XAUUSD,M5,360,SELL,FULLTGT,DAY,0,4546.90,4560.25,4560.25,13.35,1.00,13.35,4533.55,4520.21,4506.86,4493.52,4480.17,0.09,0.09,0.00,4560.28,0.00,-1.00,-121.06,4550.17,4551.14,4554.71,4548.09,4550.40,-0.434,8.23,25.33,55.76,55.76,-1.79,-2.29,0.50,4551.87,4558.51,1164,984,85.7,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.82,-0.99,25592.19,25592.19,stopped at the initial SL (x1.00 of usual)
1423,2026.03.25 11:20:00,2026.03.25 13:50:00,SKIP,XAUUSD,M5,360,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4552.81,4552.25,4555.04,4550.17,4551.14,-0.331,8.45,25.68,59.33,59.33,-0.60,-2.25,1.65,4551.95,4563.36,1087,994,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1424,2026.03.25 12:45:00,2026.03.25 15:15:00,SKIP,XAUUSD,M5,360,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4557.08,4557.76,4557.52,4558.67,4558.46,0.032,7.48,27.64,41.85,41.85,-0.01,1.59,-1.60,4553.06,4550.72,940,1039,0.0,85.7,11,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1425,2026.03.25 13:55:00,2026.03.25 16:25:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4556.33,4555.86,4556.25,4555.05,4555.30,-0.050,7.78,30.25,55.81,55.81,0.14,-0.58,0.71,4553.07,4561.46,809,945,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1426,2026.03.25 15:30:00,2026.03.25 18:00:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4566.11,4568.22,4564.59,4571.27,4570.49,0.395,9.18,29.62,31.16,31.16,0.18,4.98,-4.80,4555.12,4545.48,1639,1023,0.0,100.0,12,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1427,2026.03.25 17:50:00,2026.03.25 20:20:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4562.51,4561.51,4561.52,4559.93,4560.38,-0.000,12.15,27.09,57.82,57.82,0.00,-3.01,3.01,4555.01,4572.80,1393,1264,100.0,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1428,2026.03.25 18:10:00,2026.03.25 20:40:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4561.48,4561.59,4561.61,4564.39,4562.76,-0.003,10.03,25.23,41.88,41.88,-0.28,-0.73,0.45,4555.28,4549.88,1466,1332,14.3,85.7,8,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1429,2026.03.25 20:40:00,2026.03.25 23:10:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4555.74,4555.49,4557.20,4554.22,4554.86,-0.221,7.73,19.24,55.26,55.26,-0.44,-1.65,1.21,4555.27,4561.82,1101,1269,71.4,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1430,2026.03.25 20:55:00,2026.03.25 23:25:00,SKIP,XAUUSD,M5,360,FLAT,NA,EVENING,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4555.36,4555.50,4557.04,4557.20,4556.25,-0.200,7.70,19.65,43.26,43.26,-0.46,-1.19,0.74,4555.29,4548.03,1138,1220,14.3,57.1,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,outside the entry window
1431,2026.03.26 01:00:00,2026.03.26 03:30:00,DAY_SUMMARY,XAUUSD,M5,360,FLAT,NA,DAY,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-240.96,4511.55,4518.88,4530.90,4512.86,4520.14,-1.419,8.47,30.11,37.23,37.23,-7.71,-5.67,-2.04,4551.72,4506.28,526,907,0.0,85.7,7,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.19,25592.19,2026.03.25 trades=2 W=0 L=2 gross_profit=0.00 gross_loss=240.96 net=-240.96 PF=0.00
1432,2026.03.26 01:45:00,2026.03.26 04:15:00,ENTRY,XAUUSD,M5,362,BUY,FULLTGT,DAY,0,4532.04,4509.23,4509.23,22.81,1.00,22.81,4554.85,4577.65,4600.46,4623.27,4646.08,0.05,0.05,0.05,4532.04,0.00,0.00,0.00,4519.63,4518.91,4527.05,4516.52,4517.60,-0.714,11.40,20.54,57.52,57.52,-1.43,-4.90,3.47,4517.30,4532.07,871,771,85.7,0.0,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25592.01,25591.76,KZ=ASIA; KZR=Asia L @ 4320.30 780 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
1433,2026.03.26 02:02:27,2026.03.26 04:32:27,EXIT_SL,XAUUSD,M5,362,BUY,FULLTGT,DAY,0,4532.04,4509.23,4509.23,22.81,1.00,22.81,4554.85,4577.65,4600.46,4623.27,4646.08,0.05,0.05,0.00,4509.11,0.00,-1.01,-115.01,4518.63,4518.59,4525.98,4518.88,4518.69,-0.657,11.25,18.21,48.59,48.59,-1.33,-3.23,1.90,4517.83,4517.63,811,789,42.9,42.9,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.05,-1.00,25477.18,25477.18,stopped at the initial SL (x1.00 of usual)
1434,2026.03.26 02:05:00,2026.03.26 04:35:00,ENTRY,XAUUSD,M5,364,SELL,FULLTGT,DAY,0,4504.32,4528.13,4528.13,23.81,1.00,23.81,4480.51,4456.69,4432.88,4409.07,4385.26,0.05,0.05,0.05,4504.32,0.00,0.00,0.00,4515.83,4517.32,4525.15,4518.63,4518.59,-0.657,11.91,18.57,41.46,41.46,-2.32,-2.81,0.49,4517.15,4504.62,856,801,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=1;VOL=1;COOL=0;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25477.00,25476.75,KZ=ASIA; KZR=Asia L @ 4320.30 784 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
1435,2026.03.26 03:15:00,2026.03.26 05:45:00,FLIP,XAUUSD,M5,364,SELL,FULLTGT,DAY,0,4504.32,4528.13,4528.13,23.81,1.00,23.81,4480.51,4456.69,4432.88,4409.07,4385.26,0.05,0.00,0.00,4527.83,0.00,-0.99,0.00,4509.08,4508.97,4516.57,4504.40,4507.09,-0.732,10.39,30.05,62.01,62.01,-1.74,-4.97,3.23,4510.88,4527.78,1152,843,100.0,0.0,5,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.64,-0.99,25477.00,25359.45,opposite signal before SL/target | SELL -> BUY | closing trade 364
1436,2026.03.26 03:15:00,2026.03.26 05:45:00,EXIT_FLIP,XAUUSD,M5,364,SELL,FULLTGT,DAY,0,4504.32,4528.13,4528.13,23.81,1.00,23.81,4480.51,4456.69,4432.88,4409.07,4385.26,0.05,0.05,0.00,4527.83,0.00,-0.99,0.00,4509.08,4508.97,4516.57,4504.40,4507.09,-0.732,10.39,30.05,62.01,62.01,-1.74,-4.97,3.23,4510.88,4527.78,1152,843,100.0,0.0,5,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.64,-0.99,25359.27,25359.27,FLIP exit
1437,2026.03.26 03:15:00,2026.03.26 05:45:00,EXIT_OTHER,XAUUSD,M5,364,SELL,FULLTGT,DAY,0,4504.32,4528.13,4528.13,23.81,1.00,23.81,4480.51,4456.69,4432.88,4409.07,4385.26,0.05,0.05,0.00,4527.83,0.00,-0.99,-117.91,4509.08,4508.97,4516.57,4504.40,4507.09,-0.732,10.39,30.05,62.01,62.01,-1.74,-4.97,3.23,4510.88,4527.78,1152,843,100.0,0.0,5,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.64,-0.99,25359.27,25359.27,FLIP exit
1438,2026.03.26 03:15:00,2026.03.26 05:45:00,ENTRY,XAUUSD,M5,366,BUY,FULLTGT,DAY,364,4527.83,4507.05,4507.05,20.78,1.00,20.78,4548.61,4569.39,4590.17,4610.96,4631.74,0.06,0.06,0.06,4527.83,0.00,0.00,0.00,4509.08,4508.97,4516.57,4504.40,4507.09,-0.732,10.39,30.05,62.01,62.01,-1.74,-4.97,3.23,4510.88,4527.78,1152,843,100.0,0.0,5,0,CROSS=EMA9>EMA21;TREND=1;STRUCT=1;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25359.06,25358.76,KZ=ASIA; KZR=Asia L @ 4320.30 798 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 364
1439,2026.03.26 05:35:00,2026.03.26 08:05:00,FLIP,XAUUSD,M5,366,BUY,FULLTGT,DAY,0,4527.83,4507.05,4507.05,20.78,1.00,20.78,4548.61,4569.39,4590.17,4610.96,4631.74,0.06,0.00,0.00,4523.50,0.00,-0.21,0.00,4528.17,4528.23,4525.76,4529.34,4528.71,0.323,7.65,25.33,45.75,45.75,1.05,2.66,-1.61,4522.07,4523.50,1024,1058,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.78,-0.36,25359.06,25333.08,opposite signal before SL/target | BUY -> SELL | closing trade 366
1440,2026.03.26 05:35:00,2026.03.26 08:05:00,EXIT_FLIP,XAUUSD,M5,366,BUY,FULLTGT,DAY,0,4527.83,4507.05,4507.05,20.78,1.00,20.78,4548.61,4569.39,4590.17,4610.96,4631.74,0.06,0.06,0.00,4523.50,0.00,-0.21,0.00,4528.17,4528.23,4525.76,4529.34,4528.71,0.323,7.65,25.33,45.75,45.75,1.05,2.66,-1.61,4522.07,4523.50,1024,1058,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.78,-0.36,25332.87,25332.87,FLIP exit
1441,2026.03.26 05:35:00,2026.03.26 08:05:00,EXIT_OTHER,XAUUSD,M5,366,BUY,FULLTGT,DAY,0,4527.83,4507.05,4507.05,20.78,1.00,20.78,4548.61,4569.39,4590.17,4610.96,4631.74,0.06,0.06,0.00,4523.50,0.00,-0.21,-26.40,4528.17,4528.23,4525.76,4529.34,4528.71,0.323,7.65,25.33,45.75,45.75,1.05,2.66,-1.61,4522.07,4523.50,1024,1058,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.78,-0.36,25332.87,25332.87,FLIP exit
1442,2026.03.26 05:35:00,2026.03.26 08:05:00,ENTRY,XAUUSD,M5,368,SELL,FULLTGT,DAY,366,4523.50,4538.80,4538.80,15.30,1.00,15.30,4508.20,4492.90,4477.60,4462.31,4447.01,0.08,0.08,0.08,4523.50,0.00,0.00,0.00,4528.17,4528.23,4525.76,4529.34,4528.71,0.323,7.65,25.33,45.75,45.75,1.05,2.66,-1.61,4522.07,4523.50,1024,1058,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,0.00,0.00,25332.59,25332.19,KZ=ASIA; KZR=Asia L @ 4320.30 826 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3; flipped from trade 366
1443,2026.03.26 05:56:42,2026.03.26 08:26:42,SL_MOVE,XAUUSD,M5,368,SELL,FULLTGT,DAY,366,4523.50,4538.80,4523.50,15.30,1.00,15.30,4508.20,4492.90,4477.60,4462.31,4447.01,0.08,0.00,0.08,4523.50,1.00,0.00,0.00,4521.33,4524.55,4524.41,4522.75,4525.44,0.018,7.56,43.22,40.72,40.72,-1.91,0.67,-2.58,4521.72,4515.61,830,1015,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,1.00,-0.05,25332.59,25455.55,stop to breakeven
1444,2026.03.26 05:56:42,2026.03.26 08:26:42,TP1_REACHED,XAUUSD,M5,368,SELL,FULLTGT,DAY,366,4523.50,4538.80,4523.50,15.30,1.00,15.30,4508.20,4492.90,4477.60,4462.31,4447.01,0.08,0.00,0.08,4508.20,1.00,1.00,0.00,4521.33,4524.55,4524.41,4522.75,4525.44,0.018,7.56,43.22,40.72,40.72,-1.91,0.67,-2.58,4521.72,4515.61,830,1015,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,1.00,-0.05,25332.59,25455.55,full target: no partial booked
1445,2026.03.26 07:30:00,2026.03.26 10:00:00,SKIP,XAUUSD,M5,368,SELL,FULLTGT,DAY,366,4523.50,4538.80,4523.50,15.30,1.00,15.30,4508.20,4492.90,4477.60,4462.31,4447.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,4517.15,4516.66,4518.83,4516.23,4516.24,-0.446,4.86,26.14,54.44,54.44,-0.41,-1.91,1.50,4519.70,4520.84,533,748,85.7,0.0,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,1.53,-0.05,25332.59,25353.47,outside the killzone window
1446,2026.03.26 07:48:39,2026.03.26 10:18:39,EXIT_BE,XAUUSD,M5,368,SELL,FULLTGT,DAY,366,4523.50,4538.80,4523.50,15.30,1.00,15.30,4508.20,4492.90,4477.60,4462.31,4447.01,0.08,0.08,0.00,4523.52,0.00,-0.00,-0.72,4517.72,4517.09,4518.78,4517.64,4517.00,-0.444,3.81,22.39,50.89,50.89,-0.01,-0.97,0.96,4519.69,4518.04,522,676,57.1,14.3,5,0,CROSS=EMA9<EMA21;TREND=1;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=0;BIAS=1,1.53,-0.05,25332.15,25332.15,stopped at breakeven
1447,2026.03.26 08:15:00,2026.03.26 10:45:00,SKIP,XAUUSD,M5,368,FLAT,NA,DAY,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4515.97,4516.77,4518.36,4517.72,4517.55,-0.400,3.97,23.73,39.23,39.23,-0.67,0.14,-0.82,4519.54,4508.95,909,610,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,already positioned that way
1448,2026.03.26 13:30:00,2026.03.26 16:00:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4431.93,4431.42,4442.67,4429.44,4430.37,-1.186,9.48,32.79,57.31,57.31,-1.78,-5.27,3.49,4479.06,4441.89,930,1328,71.4,14.3,9,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1449,2026.03.26 14:55:00,2026.03.26 17:25:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4437.94,4438.20,4441.46,4440.57,4439.28,-0.346,9.40,24.96,41.31,41.31,0.46,2.62,-2.16,4475.47,4427.41,1138,964,14.3,71.4,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1450,2026.03.26 15:40:00,2026.03.26 18:10:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4438.24,4437.57,4439.96,4436.64,4436.86,-0.219,10.93,13.36,55.94,55.94,0.48,-0.46,0.95,4473.29,4444.68,1200,1035,71.4,14.3,12,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1451,2026.03.26 15:55:00,2026.03.26 18:25:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4436.37,4436.82,4439.35,4437.29,4437.23,-0.234,10.83,12.27,46.37,46.37,-0.30,-0.07,-0.22,4472.67,4432.66,1083,1059,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1452,2026.03.26 16:15:00,2026.03.26 18:45:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4436.89,4436.83,4438.95,4436.48,4436.65,-0.212,10.05,18.44,51.50,51.50,-0.03,-0.14,0.11,4471.75,4438.54,1211,1117,57.1,28.6,7,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1453,2026.03.26 18:35:00,2026.03.26 21:05:00,SKIP,XAUUSD,M5,368,FLAT,NA,EVENING,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4453.51,4453.72,4449.52,4456.27,4454.84,0.305,13.75,28.80,42.86,42.86,1.33,3.90,-2.57,4468.91,4442.47,1240,1323,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1454,2026.03.26 23:25:00,2026.03.27 01:55:00,SKIP,XAUUSD,M5,368,FLAT,NA,DAY,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4382.90,4382.62,4392.42,4378.66,4380.89,-0.694,14.14,30.36,59.95,59.95,-1.85,-5.23,3.39,4452.05,4399.87,1312,1065,85.7,14.3,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,outside the entry window
1455,2026.03.27 01:00:00,2026.03.27 03:30:00,DAY_SUMMARY,XAUUSD,M5,368,FLAT,NA,DAY,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.20,-260.04,4390.93,4389.17,4393.62,4394.16,4390.29,-0.245,18.17,22.95,44.63,44.63,1.43,1.48,-0.05,4450.81,4378.00,833,1080,14.3,57.1,7,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,2026.03.26 trades=4 W=0 L=4 gross_profit=0.00 gross_loss=260.04 net=-260.04 PF=0.00
1456,2026.03.27 03:25:00,2026.03.27 05:55:00,SKIP,XAUUSD,M5,368,FLAT,NA,DAY,366,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4400.30,4400.57,4399.08,4402.91,4401.64,0.198,7.53,24.05,42.02,42.02,0.63,1.87,-1.24,4400.46,4389.86,946,547,0.0,85.7,5,0,CROSS=EMA9<EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25332.15,25332.15,already positioned that way
1457,2026.03.27 04:30:00,2026.03.27 07:00:00,ENTRY,XAUUSD,M5,370,BUY,FULLTGT,DAY,0,4406.55,4390.59,4390.59,15.96,1.00,15.96,4422.51,4438.47,4454.43,4470.39,4486.35,0.07,0.07,0.07,4406.55,0.00,0.00,0.00,4395.59,4395.13,4396.21,4392.85,4393.99,-0.136,7.98,23.79,59.04,59.04,-0.38,-2.72,2.33,4396.64,4406.55,841,766,85.7,0.0,5,0,CROSS=EMA9>EMA21;TREND=0;STRUCT=0;VOL=1;COOL=1;EMA50=1;VWAP=1;BIAS=1,0.00,0.00,25331.90,25331.55,KZ=ASIA; KZR=Asia L @ 4320.30 1101 bars ago (low taken); DAY 12AM-4PM IST session: stop x1.00 of usual; no partials; full size to TP5; SL steps BE->TP1->TP2->TP3
